"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
227,GENI,9,21,"And he drank of the wine, and was drunken; and he was uncovered within his tent.",,,,,,227,1
228,GENI,9,22,"And Ham, the father of Canaan, saw the nakedness of his father, and told his two brethren without.",,,,,,228,1
229,GENI,9,23,"And Shem and Japheth took a garment, and laid it upon both their shoulders, and went backward, and covered the nakedness of their father; and their faces were backward, and they saw not their father's nakedness.",,,,,,229,1
230,GENI,9,24,"And Noah awoke from his wine, and knew what his younger son had done unto him.",,,,,,230,1
231,GENI,9,25,"And he said, Cursed be Canaan; a servant of servants shall he be unto his brethren.",,,,,,231,1
232,GENI,9,26,"And he said, Blessed be the LORD God of Shem; and Canaan shall be his servant.",,,,,,232,1
233,GENI,9,27,"God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant.",,,,,,233,1
234,GENI,9,28,And Noah lived after the flood three hundred and fifty years.,,,,,,234,1
235,GENI,9,29,And all the days of Noah were nine hundred and fifty years: and he died.,,,,,,235,1
236,GENI,10,1,"Now these are the generations of the sons of Noah, Shem, Ham, and Japheth: and unto them were sons born after the flood.",,,,,,236,1
237,GENI,10,2,"The sons of Japheth; Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.",,,,,,237,1
238,GENI,10,3,"And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah.",,,,,,238,1
239,GENI,10,4,"And the sons of Javan; Elishah, and Tarshish, Kittim, and Dodanim.",,,,,,239,1
240,GENI,10,5,"By these were the isles of the Gentiles divided in their lands; every one after his tongue, after their families, in their nations.",,,,,,240,1
241,GENI,10,6,"And the sons of Ham; Cush, and Mizraim, and Phut, and Canaan.",,,,,,241,1
242,GENI,10,7,"And the sons of Cush; Seba, and Havilah, and Sabtah, and Raamah, and Sabtechah: and the sons of Raamah; Sheba, and Dedan.",,,,,,242,1
243,GENI,10,8,And Cush begat Nimrod: he began to be a mighty one in the earth.,,,,,,243,1
244,GENI,10,9,"He was a mighty hunter before the LORD: wherefore it is said, Even as Nimrod the mighty hunter before the LORD.",,,,,,244,1
245,GENI,10,10,"And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.",,,,,,245,1
246,GENI,10,11,"Out of that land went forth Asshur, and builded Nineveh, and the city Rehoboth, and Calah,",,,,,,246,1
247,GENI,10,12,And Resen between Nineveh and Calah: the same is a great city.,,,,,,247,1
248,GENI,10,13,"And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,",,,,,,248,1
249,GENI,10,14,"And Pathrusim, and Casluhim, (out of whom came Philistim,) and Caphtorim.",,,,,,249,1
250,GENI,10,15,"And Canaan begat Sidon his first born, and Heth,",,,,,,250,1
251,GENI,10,16,"And the Jebusite, and the Amorite, and the Girgasite,",,,,,,251,1
252,GENI,10,17,"And the Hivite, and the Arkite, and the Sinite,",,,,,,252,1
253,GENI,10,18,"And the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanites spread abroad.",,,,,,253,1
254,GENI,10,19,"And the border of the Canaanites was from Sidon, as thou comest to Gerar, unto Gaza; as thou goest, unto Sodom, and Gomorrah, and Admah, and Zeboim, even unto Lasha.",,,,,,254,1
255,GENI,10,20,"These are the sons of Ham, after their families, after their tongues, in their countries, and in their nations.",,,,,,255,1
256,GENI,10,21,"Unto Shem also, the father of all the children of Eber, the brother of Japheth the elder, even to him were children born.",,,,,,256,1
257,GENI,10,22,"The children of Shem; Elam, and Asshur, and Arphaxad, and Lud, and Aram.",,,,,,257,1
258,GENI,10,23,"And the children of Aram; Uz, and Hul, and Gether, and Mash.",,,,,,258,1
259,GENI,10,24,And Arphaxad begat Salah; and Salah begat Eber.,,,,,,259,1
260,GENI,10,25,And unto Eber were born two sons: the name of one was Peleg; for in his days was the earth divided; and his brother's name was Joktan.,,,,,,260,1
261,GENI,10,26,"And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,",,,,,,261,1
262,GENI,10,27,"And Hadoram, and Uzal, and Diklah,",,,,,,262,1
263,GENI,10,28,"And Obal, and Abimael, and Sheba,",,,,,,263,1
264,GENI,10,29,"And Ophir, and Havilah, and Jobab: all these were the sons of Joktan.",,,,,,264,1
265,GENI,10,30,"And their dwelling was from Mesha, as thou goest unto Sephar a mount of the east.",,,,,,265,1
266,GENI,10,31,"These are the sons of Shem, after their families, after their tongues, in their lands, after their nations.",,,,,,266,1
267,GENI,10,32,"These are the families of the sons of Noah, after their generations, in their nations: and by these were the nations divided in the earth after the flood.",,,,,,267,1
268,GENI,11,1,"And the whole earth was of one language, and of one speech.",,,,,,268,1
269,GENI,11,2,"And it came to pass, as they journeyed from the east, that they found a plain in the land of Shinar; and they dwelt there.",,,,,,269,1
270,GENI,11,3,"And they said one to another, Go to, let us make brick, and burn them thoroughly. And they had brick for stone, and slime had they for mortar.",,,,,,270,1
271,GENI,11,4,"And they said, Go to, let us build us a city and a tower, whose top may reach unto heaven; and let us make us a name, lest we be scattered abroad upon the face of the whole earth.",,,,,,271,1
272,GENI,11,5,"And the LORD came down to see the city and the tower, which the children of men builded.",,,,,,272,1
273,GENI,11,6,"And the LORD said, Behold, the people is one, and they have all one language; and this they begin to do: and now nothing will be restrained from them, which they have imagined to do.",,,,,,273,1
274,GENI,11,7,"Go to, let us go down, and there confound their language, that they may not understand one another's speech.",,,,,,274,1
275,GENI,11,8,So the LORD scattered them abroad from thence upon the face of all the earth: and they left off to build the city.,,,,,,275,1
276,GENI,11,9,Therefore is the name of it called Babel; because the LORD did there confound the language of all the earth: and from thence did the LORD scatter them abroad upon the face of all the earth.,,,,,,276,1
277,GENI,11,10,"These are the generations of Shem: Shem was an hundred years old, and begat Arphaxad two years after the flood:",,,,,,277,1
278,GENI,11,11,"And Shem lived after he begat Arphaxad five hundred years, and begat sons and daughters.",,,,,,278,1
279,GENI,11,12,"And Arphaxad lived five and thirty years, and begat Salah:",,,,,,279,1
280,GENI,11,13,"And Arphaxad lived after he begat Salah four hundred and three years, and begat sons and daughters.",,,,,,280,1
281,GENI,11,14,"And Salah lived thirty years, and begat Eber:",,,,,,281,1
282,GENI,11,15,"And Salah lived after he begat Eber four hundred and three years, and begat sons and daughters.",,,,,,282,1
283,GENI,11,16,"And Eber lived four and thirty years, and begat Peleg:",,,,,,283,1
284,GENI,11,17,"And Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters.",,,,,,284,1
285,GENI,11,18,"And Peleg lived thirty years, and begat Reu:",,,,,,285,1
286,GENI,11,19,"And Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters.",,,,,,286,1
287,GENI,11,20,"And Reu lived two and thirty years, and begat Serug:",,,,,,287,1
288,GENI,11,21,"And Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters.",,,,,,288,1
289,GENI,11,22,"And Serug lived thirty years, and begat Nahor:",,,,,,289,1
290,GENI,11,23,"And Serug lived after he begat Nahor two hundred years, and begat sons and daughters.",,,,,,290,1
291,GENI,11,24,"And Nahor lived nine and twenty years, and begat Terah:",,,,,,291,1
292,GENI,11,25,"And Nahor lived after he begat Terah an hundred and nineteen years, and begat sons and daughters.",,,,,,292,1
293,GENI,11,26,"And Terah lived seventy years, and begat Abram, Nahor, and Haran.",,,,,,293,1
294,GENI,11,27,"Now these are the generations of Terah: Terah begat Abram, Nahor, and Haran; and Haran begat Lot.",,,,,,294,1
295,GENI,11,28,"And Haran died before his father Terah in the land of his nativity, in Ur of the Chaldees.",,,,,,295,1
296,GENI,11,29,"And Abram and Nahor took them wives: the name of Abram's wife was Sarai; and the name of Nahor's wife, Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.",,,,,,296,1
297,GENI,11,30,But Sarai was barren; she had no child.,,,,,,297,1
298,GENI,11,31,"And Terah took Abram his son, and Lot the son of Haran his son's son, and Sarai his daughter in law, his son Abram's wife; and they went forth with them from Ur of the Chaldees, to go into the land of Canaan; and they came unto Haran, and dwelt there.",,,,,,298,1
299,GENI,11,32,And the days of Terah were two hundred and five years: and Terah died in Haran.,,,,,,299,1
300,GENI,12,1,"Now the LORD had said unto Abram, Get thee out of thy country, and from thy kindred, and from thy father's house, unto a land that I will show thee:",,,,,,300,1
301,GENI,12,2,"And I will make of thee a great nation, and I will bless thee, and make thy name great; and thou shalt be a blessing:",,,,,,301,1
302,GENI,12,3,"And I will bless them that bless thee, and curse him that curseth thee: and in thee shall all families of the earth be blessed.",,,,,,302,1
303,GENI,12,4,"So Abram departed, as the LORD had spoken unto him; and Lot went with him: and Abram was seventy and five years old when he departed out of Haran.",,,,,,303,1
304,GENI,12,5,"And Abram took Sarai his wife, and Lot his brother's son, and all their substance that they had gathered, and the souls that they had gotten in Haran; and they went forth to go into the land of Canaan; and into the land of Canaan they came.",,,,,,304,1
305,GENI,12,6,"And Abram passed through the land unto the place of Sichem, unto the plain of Moreh. And the Canaanite was then in the land.",,,,,,305,1
306,GENI,12,7,"And the LORD appeared unto Abram, and said, Unto thy seed will I give this land: and there builded he an altar unto the LORD, who appeared unto him.",,,,,,306,1
307,GENI,12,8,"And he removed from thence unto a mountain on the east of Bethel, and pitched his tent, having Bethel on the west, and Hai on the east: and there he builded an altar unto the LORD, and called upon the name of the LORD.",,,,,,307,1
308,GENI,12,9,"And Abram journeyed, going on still toward the south.",,,,,,308,1
309,GENI,12,10,And there was a famine in the land: and Abram went down into Egypt to sojourn there; for the famine was grievous in the land.,,,,,,309,1
310,GENI,12,11,"And it came to pass, when he was come near to enter into Egypt, that he said unto Sarai his wife, Behold now, I know that thou art a fair woman to look upon:",,,,,,310,1
311,GENI,12,12,"Therefore it shall come to pass, when the Egyptians shall see thee, that they shall say, This is his wife: and they will kill me, but they will save thee alive.",,,,,,311,1
