"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
14967,PSMS,44,18,"Our heart is not turned back, neither have our steps declined from thy way;",,,,,,14967,19
14968,PSMS,44,19,"Though thou hast sore broken us in the place of dragons, and covered us with the shadow of death.",,,,,,14968,19
14969,PSMS,44,20,"If we have forgotten the name of our God, or stretched out our hands to a strange god;",,,,,,14969,19
14970,PSMS,44,21,Shall not God search this out? for he knoweth the secrets of the heart.,,,,,,14970,19
14971,PSMS,44,22,"Yea, for thy sake are we killed all the day long; we are counted as sheep for the slaughter.",,,,,,14971,19
14972,PSMS,44,23,"Awake, why sleepest thou, O Lord? arise, cast us not off for ever.",,,,,,14972,19
14973,PSMS,44,24,"Wherefore hidest thou thy face, and forgettest our affliction and our oppression?",,,,,,14973,19
14974,PSMS,44,25,For our soul is bowed down to the dust: our belly cleaveth unto the earth.,,,,,,14974,19
14975,PSMS,44,26,"Arise for our help, and redeem us for thy mercies' sake.",,,,,,14975,19
14976,PSMS,45,1,My heart is inditing a good matter: I speak of the things which I have made touching the king: my tongue is the pen of a ready writer.,,,,,,14976,19
14977,PSMS,45,2,Thou art fairer than the children of men: grace is poured into thy lips: therefore God hath blessed thee for ever.,,,,,,14977,19
14978,PSMS,45,3,"Gird thy sword upon thy thigh, O most mighty, with thy glory and thy majesty.",,,,,,14978,19
14979,PSMS,45,4,And in thy majesty ride prosperously because of truth and meekness and righteousness; and thy right hand shall teach thee terrible things.,,,,,,14979,19
14980,PSMS,45,5,Thine arrows are sharp in the heart of the king's enemies; whereby the people fall under thee.,,,,,,14980,19
14981,PSMS,45,6,"Thy throne, O God, is for ever and ever: the sceptre of thy kingdom is a right sceptre.",,,,,,14981,19
14982,PSMS,45,7,"Thou lovest righteousness, and hatest wickedness: therefore God, thy God, hath anointed thee with the oil of gladness above thy fellows.",,,,,,14982,19
14983,PSMS,45,8,"All thy garments smell of myrrh, and aloes, and cassia, out of the ivory palaces, whereby they have made thee glad.",,,,,,14983,19
14984,PSMS,45,9,Kings' daughters were among thy honourable women: upon thy right hand did stand the queen in gold of Ophir.,,,,,,14984,19
14985,PSMS,45,10,"Hearken, O daughter, and consider, and incline thine ear; forget also thine own people, and thy father's house;",,,,,,14985,19
14986,PSMS,45,11,So shall the king greatly desire thy beauty: for he is thy Lord; and worship thou him.,,,,,,14986,19
14987,PSMS,45,12,And the daughter of Tyre shall be there with a gift; even the rich among the people shall intreat thy favour.,,,,,,14987,19
14988,PSMS,45,13,The king's daughter is all glorious within: her clothing is of wrought gold.,,,,,,14988,19
14989,PSMS,45,14,She shall be brought unto the king in raiment of needlework: the virgins her companions that follow her shall be brought unto thee.,,,,,,14989,19
14990,PSMS,45,15,With gladness and rejoicing shall they be brought: they shall enter into the king's palace.,,,,,,14990,19
14991,PSMS,45,16,"Instead of thy fathers shall be thy children, whom thou mayest make princes in all the earth.",,,,,,14991,19
14992,PSMS,45,17,I will make thy name to be remembered in all generations: therefore shall the people praise thee for ever and ever.,,,,,,14992,19
14993,PSMS,46,1,"God is our refuge and strength, a very present help in trouble.",,,,,,14993,19
14994,PSMS,46,2,"Therefore will not we fear, though the earth be removed, and though the mountains be carried into the midst of the sea;",,,,,,14994,19
14995,PSMS,46,3,"Though the waters thereof roar and be troubled, though the mountains shake with the swelling thereof. Selah.",,,,,,14995,19
14996,PSMS,46,4,"There is a river, the streams whereof shall make glad the city of God, the holy place of the tabernacles of the most High.",,,,,,14996,19
14997,PSMS,46,5,"God is in the midst of her; she shall not be moved: God shall help her, and that right early.",,,,,,14997,19
14998,PSMS,46,6,"The heathen raged, the kingdoms were moved: he uttered his voice, the earth melted.",,,,,,14998,19
14999,PSMS,46,7,The LORD of hosts is with us; the God of Jacob is our refuge. Selah.,,,,,,14999,19
15000,PSMS,46,8,"Come, behold the works of the LORD, what desolations he hath made in the earth.",,,,,,15000,19
15001,PSMS,46,9,"He maketh wars to cease unto the end of the earth; he breaketh the bow, and cutteth the spear in sunder; he burneth the chariot in the fire.",,,,,,15001,19
15002,PSMS,46,10,"Be still, and know that I am God: I will be exalted among the heathen, I will be exalted in the earth.",,,,,,15002,19
15003,PSMS,46,11,The LORD of hosts is with us; the God of Jacob is our refuge. Selah.,,,,,,15003,19
15004,PSMS,47,1,"O clap your hands, all ye people; shout unto God with the voice of triumph.",,,,,,15004,19
15005,PSMS,47,2,For the LORD most high is terrible; he is a great King over all the earth.,,,,,,15005,19
15006,PSMS,47,3,"He shall subdue the people under us, and the nations under our feet.",,,,,,15006,19
15007,PSMS,47,4,"He shall choose our inheritance for us, the excellency of Jacob whom he loved. Selah.",,,,,,15007,19
15008,PSMS,47,5,"God is gone up with a shout, the LORD with the sound of a trumpet.",,,,,,15008,19
15009,PSMS,47,6,"Sing praises to God, sing praises: sing praises unto our King, sing praises.",,,,,,15009,19
15010,PSMS,47,7,For God is the King of all the earth: sing ye praises with understanding.,,,,,,15010,19
15011,PSMS,51,19,"Then shalt thou be pleased with the sacrifices of righteousness, with burnt offering and whole burnt offering: then shall they offer bullocks upon thine altar.",,,,,,15011,19
15012,PSMS,52,1,"Why boastest thou thyself in mischief, O mighty man? the goodness of God endureth continually.",,,,,,15012,19
15013,PSMS,52,2,"The tongue deviseth mischiefs; like a sharp razor, working deceitfully.",,,,,,15013,19
15014,PSMS,52,3,Thou lovest evil more than good; and lying rather than to speak righteousness. Selah.,,,,,,15014,19
15015,PSMS,52,4,"Thou lovest all devouring words, O thou deceitful tongue.",,,,,,15015,19
15016,PSMS,52,5,"God shall likewise destroy thee for ever, he shall take thee away, and pluck thee out of thy dwelling place, and root thee out of the land of the living. Selah.",,,,,,15016,19
15017,PSMS,52,6,"The righteous also shall see, and fear, and shall laugh at him:",,,,,,15017,19
15018,PSMS,52,7,"Lo, this is the man that made not God his strength; but trusted in the abundance of his riches, and strengthened himself in his wickedness.",,,,,,15018,19
15019,PSMS,52,8,But I am like a green olive tree in the house of God: I trust in the mercy of God for ever and ever.,,,,,,15019,19
15020,PSMS,52,9,"I will praise thee for ever, because thou hast done it: and I will wait on thy name; for it is good before thy saints.",,,,,,15020,19
15021,PSMS,53,1,"The fool hath said in his heart, There is no God. Corrupt are they, and have done abominable iniquity: there is none that doeth good.",,,,,,15021,19
15022,PSMS,53,2,"God looked down from heaven upon the children of men, to see if there were any that did understand, that did seek God.",,,,,,15022,19
15023,PSMS,53,3,"Every one of them is gone back: they are altogether become filthy; there is none that doeth good, no, not one.",,,,,,15023,19
15024,PSMS,53,4,Have the workers of iniquity no knowledge? who eat up my people as they eat bread: they have not called upon God.,,,,,,15024,19
15025,PSMS,53,5,"There were they in great fear, where no fear was: for God hath scattered the bones of him that encampeth against thee: thou hast put them to shame, because God hath despised them.",,,,,,15025,19
15026,PSMS,53,6,"Oh that the salvation of Israel were come out of Zion! When God bringeth back the captivity of his people, Jacob shall rejoice, and Israel shall be glad.",,,,,,15026,19
15027,PSMS,54,1,"Save me, O God, by thy name, and judge me by thy strength.",,,,,,15027,19
15028,PSMS,54,2,"Hear my prayer, O God; give ear to the words of my mouth.",,,,,,15028,19
15029,PSMS,54,3,"For strangers are risen up against me, and oppressors seek after my soul: they have not set God before them. Selah.",,,,,,15029,19
15030,PSMS,54,4,"Behold, God is mine helper: the Lord is with them that uphold my soul.",,,,,,15030,19
15031,PSMS,54,5,He shall reward evil unto mine enemies: cut them off in thy truth.,,,,,,15031,19
15032,PSMS,54,6,"I will freely sacrifice unto thee: I will praise thy name, O LORD; for it is good.",,,,,,15032,19
15033,PSMS,54,7,For he hath delivered me out of all trouble: and mine eye hath seen his desire upon mine enemies.,,,,,,15033,19
15034,PSMS,55,1,"Give ear to my prayer, O God; and hide not thyself from my supplication.",,,,,,15034,19
15035,PSMS,55,2,"Attend unto me, and hear me: I mourn in my complaint, and make a noise;",,,,,,15035,19
15036,PSMS,55,3,"Because of the voice of the enemy, because of the oppression of the wicked: for they cast iniquity upon me, and in wrath they hate me.",,,,,,15036,19
15037,PSMS,55,4,My heart is sore pained within me: and the terrors of death are fallen upon me.,,,,,,15037,19
15038,PSMS,55,5,"Fearfulness and trembling are come upon me, and horror hath overwhelmed me.",,,,,,15038,19
15039,PSMS,55,6,"And I said, Oh that I had wings like a dove! for then would I fly away, and be at rest.",,,,,,15039,19
15040,PSMS,55,7,"Lo, then would I wander far off, and remain in the wilderness. Selah.",,,,,,15040,19
15041,PSMS,55,8,I would hasten my escape from the windy storm and tempest.,,,,,,15041,19
15042,PSMS,55,9,"Destroy, O Lord, and divide their tongues: for I have seen violence and strife in the city.",,,,,,15042,19
15043,PSMS,55,10,Day and night they go about it upon the walls thereof: mischief also and sorrow are in the midst of it.,,,,,,15043,19
15044,PSMS,55,11,Wickedness is in the midst thereof: deceit and guile depart not from her streets.,,,,,,15044,19
15045,PSMS,55,12,For it was not an enemy that reproached me; then I could have borne it: neither was it he that hated me that did magnify himself against me; then I would have hid myself from him:,,,,,,15045,19
15046,PSMS,55,13,"But it was thou, a man mine equal, my guide, and mine acquaintance.",,,,,,15046,19
15047,PSMS,55,14,"We took sweet counsel together, and walked unto the house of God in company.",,,,,,15047,19
15048,PSMS,55,15,"Let death seize upon them, and let them go down quick into hell: for wickedness is in their dwellings, and among them.",,,,,,15048,19
15049,PSMS,55,16,"As for me, I will call upon God; and the LORD shall save me.",,,,,,15049,19
15050,PSMS,55,17,"Evening, and morning, and at noon, will I pray, and cry aloud: and he shall hear my voice.",,,,,,15050,19
15051,PSMS,55,18,He hath delivered my soul in peace from the battle that was against me: for there were many with me.,,,,,,15051,19
15052,PSMS,55,19,"God shall hear, and afflict them, even he that abideth of old. Selah. Because they have no changes, therefore they fear not God.",,,,,,15052,19
15053,PSMS,55,20,He hath put forth his hands against such as be at peace with him: he hath broken his covenant.,,,,,,15053,19
15054,PSMS,55,21,"The words of his mouth were smoother than butter, but war was in his heart: his words were softer than oil, yet were they drawn swords.",,,,,,15054,19
15055,PSMS,55,22,"Cast thy burden upon the LORD, and he shall sustain thee: he shall never suffer the righteous to be moved.",,,,,,15055,19
15056,PSMS,55,23,"But thou, O God, shalt bring them down into the pit of destruction: bloody and deceitful men shall not live out half their days; but I will trust in thee.",,,,,,15056,19
15057,PSMS,56,1,"Be merciful unto me, O God: for man would swallow me up; he fighting daily oppresseth me.",,,,,,15057,19
15058,PSMS,56,2,"Mine enemies would daily swallow me up: for they be many that fight against me, O thou most High.",,,,,,15058,19
15059,PSMS,56,3,"What time I am afraid, I will trust in thee.",,,,,,15059,19
15060,PSMS,56,4,"In God I will praise his word, in God I have put my trust; I will not fear what flesh can do unto me.",,,,,,15060,19
15061,PSMS,56,5,Every day they wrest my words: all their thoughts are against me for evil.,,,,,,15061,19
15062,PSMS,56,6,"They gather themselves together, they hide themselves, they mark my steps, when they wait for my soul.",,,,,,15062,19
15063,PSMS,56,7,"Shall they escape by iniquity? in thine anger cast down the people, O God.",,,,,,15063,19
15064,PSMS,56,8,Thou tellest my wanderings: put thou my tears into thy bottle: are they not in thy book?,,,,,,15064,19
15065,PSMS,56,9,"When I cry unto thee, then shall mine enemies turn back: this I know; for God is for me.",,,,,,15065,19
15066,PSMS,56,10,In God will I praise his word: in the LORD will I praise his word.,,,,,,15066,19
15067,PSMS,56,11,In God have I put my trust: I will not be afraid what man can do unto me.,,,,,,15067,19
15068,PSMS,56,12,"Thy vows are upon me, O God: I will render praises unto thee.",,,,,,15068,19
15069,PSMS,56,13,"For thou hast delivered my soul from death: wilt not thou deliver my feet from falling, that I may walk before God in the light of the living?",,,,,,15069,19
15070,PSMS,57,1,"Be merciful unto me, O God, be merciful unto me: for my soul trusteth in thee: yea, in the shadow of thy wings will I make my refuge, until these calamities be overpast.",,,,,,15070,19
15071,PSMS,57,2,I will cry unto God most high; unto God that performeth all things for me.,,,,,,15071,19
15072,PSMS,57,3,"He shall send from heaven, and save me from the reproach of him that would swallow me up. Selah. God shall send forth his mercy and his truth.",,,,,,15072,19
15073,PSMS,57,4,"My soul is among lions: and I lie even among them that are set on fire, even the sons of men, whose teeth are spears and arrows, and their tongue a sharp sword.",,,,,,15073,19
15074,PSMS,57,5,"Be thou exalted, O God, above the heavens; let thy glory be above all the earth.",,,,,,15074,19
15075,PSMS,57,6,"They have prepared a net for my steps; my soul is bowed down: they have digged a pit before me, into the midst whereof they are fallen themselves. Selah.",,,,,,15075,19
15076,PSMS,57,7,"My heart is fixed, O God, my heart is fixed: I will sing and give praise.",,,,,,15076,19
15077,PSMS,57,8,"Awake up, my glory; awake, psaltery and harp: I myself will awake early.",,,,,,15077,19
15078,PSMS,57,9,"I will praise thee, O Lord, among the people: I will sing unto thee among the nations.",,,,,,15078,19
15079,PSMS,57,10,"For thy mercy is great unto the heavens, and thy truth unto the clouds.",,,,,,15079,19
15080,PSMS,57,11,"Be thou exalted, O God, above the heavens: let thy glory be above all the earth.",,,,,,15080,19
15081,PSMS,58,1,"Do ye indeed speak righteousness, O congregation? do ye judge uprightly, O ye sons of men?",,,,,,15081,19
15082,PSMS,58,2,"Yea, in heart ye work wickedness; ye weigh the violence of your hands in the earth.",,,,,,15082,19
15083,PSMS,58,3,"The wicked are estranged from the womb: they go astray as soon as they be born, speaking lies.",,,,,,15083,19
15084,PSMS,58,4,Their poison is like the poison of a serpent: they are like the deaf adder that stoppeth her ear;,,,,,,15084,19
15085,PSMS,58,5,"Which will not hearken to the voice of charmers, charming never so wisely.",,,,,,15085,19
15086,PSMS,58,6,"Break their teeth, O God, in their mouth: break out the great teeth of the young lions, O LORD.",,,,,,15086,19
15087,PSMS,58,7,"Let them melt away as waters which run continually: when he bendeth his bow to shoot his arrows, let them be as cut in pieces.",,,,,,15087,19
15088,PSMS,58,8,"As a snail which melteth, let every one of them pass away: like the untimely birth of a woman, that they may not see the sun.",,,,,,15088,19
15089,PSMS,58,9,"Before your pots can feel the thorns, he shall take them away as with a whirlwind, both living, and in his wrath.",,,,,,15089,19
15090,PSMS,58,10,The righteous shall rejoice when he seeth the vengeance: he shall wash his feet in the blood of the wicked.,,,,,,15090,19
15091,PSMS,58,11,"So that a man shall say, Verily there is a reward for the righteous: verily he is a God that judgeth in the earth.",,,,,,15091,19
15092,PSMS,59,1,"Deliver me from mine enemies, O my God: defend me from them that rise up against me.",,,,,,15092,19
15093,PSMS,59,2,"Deliver me from the workers of iniquity, and save me from bloody men.",,,,,,15093,19
15094,PSMS,59,3,"For, lo, they lie in wait for my soul: the mighty are gathered against me; not for my transgression, nor for my sin, O LORD.",,,,,,15094,19
15095,PSMS,59,4,"They run and prepare themselves without my fault: awake to help me, and behold.",,,,,,15095,19
15096,PSMS,59,5,"Thou therefore, O LORD God of hosts, the God of Israel, awake to visit all the heathen: be not merciful to any wicked transgressors. Selah.",,,,,,15096,19
15097,PSMS,59,6,"They return at evening: they make a noise like a dog, and go round about the city.",,,,,,15097,19
15098,PSMS,59,7,"Behold, they belch out with their mouth: swords are in their lips: for who, say they, doth hear?",,,,,,15098,19
15099,PSMS,59,8,"But thou, O LORD, shalt laugh at them; thou shalt have all the heathen in derision.",,,,,,15099,19
15100,PSMS,59,9,Because of his strength will I wait upon thee: for God is my defence.,,,,,,15100,19
15101,PSMS,59,10,The God of my mercy shall prevent me: God shall let me see my desire upon mine enemies.,,,,,,15101,19
15102,PSMS,59,11,"Slay them not, lest my people forget: scatter them by thy power; and bring them down, O Lord our shield.",,,,,,15102,19
15103,PSMS,59,12,For the sin of their mouth and the words of their lips let them even be taken in their pride: and for cursing and lying which they speak.,,,,,,15103,19
15104,PSMS,59,13,"Consume them in wrath, consume them, that they may not be: and let them know that God ruleth in Jacob unto the ends of the earth. Selah.",,,,,,15104,19
15105,PSMS,59,14,"And at evening let them return; and let them make a noise like a dog, and go round about the city.",,,,,,15105,19
15106,PSMS,59,15,"Let them wander up and down for meat, and grudge if they be not satisfied.",,,,,,15106,19
15107,PSMS,59,16,"But I will sing of thy power; yea, I will sing aloud of thy mercy in the morning: for thou hast been my defence and refuge in the day of my trouble.",,,,,,15107,19
15108,PSMS,59,17,"Unto thee, O my strength, will I sing: for God is my defence, and the God of my mercy.",,,,,,15108,19
15109,PSMS,60,1,"O God, thou hast cast us off, thou hast scattered us, thou hast been displeased; O turn thyself to us again.",,,,,,15109,19
15110,PSMS,60,2,Thou hast made the earth to tremble; thou hast broken it: heal the breaches thereof; for it shaketh.,,,,,,15110,19
15111,PSMS,60,3,Thou hast shewed thy people hard things: thou hast made us to drink the wine of astonishment.,,,,,,15111,19
15112,PSMS,60,4,"Thou hast given a banner to them that fear thee, that it may be displayed because of the truth. Selah.",,,,,,15112,19
15113,PSMS,60,5,"That thy beloved may be delivered; save with thy right hand, and hear me.",,,,,,15113,19
15114,PSMS,60,6,"God hath spoken in his holiness; I will rejoice, I will divide Shechem, and mete out the valley of Succoth.",,,,,,15114,19
15115,PSMS,60,7,"Gilead is mine, and Manasseh is mine; Ephraim also is the strength of mine head; Judah is my lawgiver;",,,,,,15115,19
15116,PSMS,60,8,"Moab is my washpot; over Edom will I cast out my shoe: Philistia, triumph thou because of me.",,,,,,15116,19
15117,PSMS,60,9,Who will bring me into the strong city? who will lead me into Edom?,,,,,,15117,19
15118,PSMS,60,10,"Wilt not thou, O God, which hadst cast us off? and thou, O God, which didst not go out with our armies?",,,,,,15118,19
15119,PSMS,60,11,Give us help from trouble: for vain is the help of man.,,,,,,15119,19
15120,PSMS,60,12,Through God we shall do valiantly: for he it is that shall tread down our enemies.,,,,,,15120,19
15121,PSMS,61,1,"Hear my cry, O God; attend unto my prayer.",,,,,,15121,19
15122,PSMS,61,2,"From the end of the earth will I cry unto thee, when my heart is overwhelmed: lead me to the rock that is higher than I.",,,,,,15122,19
15123,PSMS,61,3,"For thou hast been a shelter for me, and a strong tower from the enemy.",,,,,,15123,19
15124,PSMS,61,4,I will abide in thy tabernacle for ever: I will trust in the covert of thy wings. Selah.,,,,,,15124,19
15125,PSMS,61,5,"For thou, O God, hast heard my vows: thou hast given me the heritage of those that fear thy name.",,,,,,15125,19
15126,PSMS,61,6,Thou wilt prolong the king's life: and his years as many generations.,,,,,,15126,19
15127,PSMS,61,7,"He shall abide before God for ever: O prepare mercy and truth, which may preserve him.",,,,,,15127,19
15128,PSMS,61,8,"So will I sing praise unto thy name for ever, that I may daily perform my vows.",,,,,,15128,19
15129,PSMS,62,1,Truly my soul waiteth upon God: from him cometh my salvation.,,,,,,15129,19
15130,PSMS,62,2,He only is my rock and my salvation; he is my defence; I shall not be greatly moved.,,,,,,15130,19
15131,PSMS,62,3,"How long will ye imagine mischief against a man? ye shall be slain all of you: as a bowing wall shall ye be, and as a tottering fence.",,,,,,15131,19
15132,PSMS,62,4,"They only consult to cast him down from his excellency: they delight in lies: they bless with their mouth, but they curse inwardly. Selah.",,,,,,15132,19
15133,PSMS,62,5,"My soul, wait thou only upon God; for my expectation is from him.",,,,,,15133,19
15134,PSMS,62,6,He only is my rock and my salvation: he is my defence; I shall not be moved.,,,,,,15134,19
15135,PSMS,62,7,"In God is my salvation and my glory: the rock of my strength, and my refuge, is in God.",,,,,,15135,19
15136,PSMS,62,8,"Trust in him at all times; ye people, pour out your heart before him: God is a refuge for us. Selah.",,,,,,15136,19
15137,PSMS,62,9,"Surely men of low degree are vanity, and men of high degree are a lie: to be laid in the balance, they are altogether lighter than vanity.",,,,,,15137,19
15138,PSMS,62,10,"Trust not in oppression, and become not vain in robbery: if riches increase, set not your heart upon them.",,,,,,15138,19
15139,PSMS,62,11,God hath spoken once; twice have I heard this; that power belongeth unto God.,,,,,,15139,19
15140,PSMS,62,12,"Also unto thee, O Lord, belongeth mercy: for thou renderest to every man according to his work.",,,,,,15140,19
15141,PSMS,63,1,"O God, thou art my God; early will I seek thee: my soul thirsteth for thee, my flesh longeth for thee in a dry and thirsty land, where no water is;",,,,,,15141,19
15142,PSMS,63,2,"To see thy power and thy glory, so as I have seen thee in the sanctuary.",,,,,,15142,19
15143,PSMS,63,3,"Because thy lovingkindness is better than life, my lips shall praise thee.",,,,,,15143,19
15144,PSMS,63,4,Thus will I bless thee while I live: I will lift up my hands in thy name.,,,,,,15144,19
15145,PSMS,63,5,My soul shall be satisfied as with marrow and fatness; and my mouth shall praise thee with joyful lips:,,,,,,15145,19
15146,PSMS,63,6,"When I remember thee upon my bed, and meditate on thee in the night watches.",,,,,,15146,19
15147,PSMS,63,7,"Because thou hast been my help, therefore in the shadow of thy wings will I rejoice.",,,,,,15147,19
15148,PSMS,63,8,My soul followeth hard after thee: thy right hand upholdeth me.,,,,,,15148,19
15149,PSMS,63,9,"But those that seek my soul, to destroy it, shall go into the lower parts of the earth.",,,,,,15149,19
15150,PSMS,63,10,They shall fall by the sword: they shall be a portion for foxes.,,,,,,15150,19
15151,PSMS,63,11,But the king shall rejoice in God; every one that sweareth by him shall glory: but the mouth of them that speak lies shall be stopped.,,,,,,15151,19
15152,PSMS,64,1,"Hear my voice, O God, in my prayer: preserve my life from fear of the enemy.",,,,,,15152,19
15153,PSMS,64,2,Hide me from the secret counsel of the wicked; from the insurrection of the workers of iniquity:,,,,,,15153,19
15154,PSMS,64,3,"Who whet their tongue like a sword, and bend their bows to shoot their arrows, even bitter words:",,,,,,15154,19
15155,PSMS,64,4,"That they may shoot in secret at the perfect: suddenly do they shoot at him, and fear not.",,,,,,15155,19
15156,PSMS,64,5,"They encourage themselves in an evil matter: they commune of laying snares privily; they say, Who shall see them?",,,,,,15156,19
15157,PSMS,64,6,"They search out iniquities; they accomplish a diligent search: both the inward thought of every one of them, and the heart, is deep.",,,,,,15157,19
15158,PSMS,64,7,But God shall shoot at them with an arrow; suddenly shall they be wounded.,,,,,,15158,19
15159,PSMS,64,8,So they shall make their own tongue to fall upon themselves: all that see them shall flee away.,,,,,,15159,19
15160,PSMS,64,9,"And all men shall fear, and shall declare the work of God; for they shall wisely consider of his doing.",,,,,,15160,19
15161,PSMS,64,10,"The righteous shall be glad in the LORD, and shall trust in him; and all the upright in heart shall glory.",,,,,,15161,19
15162,PSMS,65,1,"Praise waiteth for thee, O God, in Sion: and unto thee shall the vow be performed.",,,,,,15162,19
15163,PSMS,65,2,"O thou that hearest prayer, unto thee shall all flesh come.",,,,,,15163,19
15164,PSMS,65,3,"Iniquities prevail against me: as for our transgressions, thou shalt purge them away.",,,,,,15164,19
15165,PSMS,65,4,"Blessed is the man whom thou choosest, and causest to approach unto thee, that he may dwell in thy courts: we shall be satisfied with the goodness of thy house, even of thy holy temple.",,,,,,15165,19
15166,PSMS,65,5,"By terrible things in righteousness wilt thou answer us, O God of our salvation; who art the confidence of all the ends of the earth, and of them that are afar off upon the sea:",,,,,,15166,19
15167,PSMS,65,6,Which by his strength setteth fast the mountains; being girded with power:,,,,,,15167,19
15168,PSMS,65,7,"Which stilleth the noise of the seas, the noise of their waves, and the tumult of the people.",,,,,,15168,19
15169,PSMS,65,8,They also that dwell in the uttermost parts are afraid at thy tokens: thou makest the outgoings of the morning and evening to rejoice.,,,,,,15169,19
15170,PSMS,65,9,"Thou visitest the earth, and waterest it: thou greatly enrichest it with the river of God, which is full of water: thou preparest them corn, when thou hast so provided for it.",,,,,,15170,19
15171,PSMS,65,10,Thou waterest the ridges thereof abundantly: thou settlest the furrows thereof: thou makest it soft with showers: thou blessest the springing thereof.,,,,,,15171,19
15172,PSMS,65,11,Thou crownest the year with thy goodness; and thy paths drop fatness.,,,,,,15172,19
15173,PSMS,65,12,They drop upon the pastures of the wilderness: and the little hills rejoice on every side.,,,,,,15173,19
15174,PSMS,65,13,"The pastures are clothed with flocks; the valleys also are covered over with corn; they shout for joy, they also sing.",,,,,,15174,19
15175,PSMS,66,1,"Make a joyful noise unto God, all ye lands:",,,,,,15175,19
15176,PSMS,66,2,Sing forth the honour of his name: make his praise glorious.,,,,,,15176,19
15177,PSMS,66,3,"Say unto God, How terrible art thou in thy works! through the greatness of thy power shall thine enemies submit themselves unto thee.",,,,,,15177,19
15178,PSMS,66,4,"All the earth shall worship thee, and shall sing unto thee; they shall sing to thy name. Selah.",,,,,,15178,19
15179,PSMS,66,5,Come and see the works of God: he is terrible in his doing toward the children of men.,,,,,,15179,19
15180,PSMS,66,6,He turned the sea into dry land: they went through the flood on foot: there did we rejoice in him.,,,,,,15180,19
15181,PSMS,66,7,He ruleth by his power for ever; his eyes behold the nations: let not the rebellious exalt themselves. Selah.,,,,,,15181,19
15182,PSMS,66,8,"O bless our God, ye people, and make the voice of his praise to be heard:",,,,,,15182,19
15183,PSMS,66,9,"Which holdeth our soul in life, and suffereth not our feet to be moved.",,,,,,15183,19
15184,PSMS,66,10,"For thou, O God, hast proved us: thou hast tried us, as silver is tried.",,,,,,15184,19
15185,PSMS,66,11,Thou broughtest us into the net; thou laidst affliction upon our loins.,,,,,,15185,19
15186,PSMS,66,12,Thou hast caused men to ride over our heads; we went through fire and through water: but thou broughtest us out into a wealthy place.,,,,,,15186,19
15187,PSMS,66,13,"I will go into thy house with burnt offerings: I will pay thee my vows,",,,,,,15187,19
15188,PSMS,66,14,"Which my lips have uttered, and my mouth hath spoken, when I was in trouble.",,,,,,15188,19
15189,PSMS,66,15,"I will offer unto thee burnt sacrifices of fatlings, with the incense of rams; I will offer bullocks with goats. Selah.",,,,,,15189,19
15190,PSMS,66,16,"Come and hear, all ye that fear God, and I will declare what he hath done for my soul.",,,,,,15190,19
15191,PSMS,66,17,"I cried unto him with my mouth, and he was extolled with my tongue.",,,,,,15191,19
15192,PSMS,66,18,"If I regard iniquity in my heart, the Lord will not hear me:",,,,,,15192,19
15193,PSMS,66,19,But verily God hath heard me; he hath attended to the voice of my prayer.,,,,,,15193,19
15194,PSMS,66,20,"Blessed be God, which hath not turned away my prayer, nor his mercy from me.",,,,,,15194,19
15195,PSMS,67,1,"God be merciful unto us, and bless us; and cause his face to shine upon us; Selah.",,,,,,15195,19
15196,PSMS,67,2,"That thy way may be known upon earth, thy saving health among all nations.",,,,,,15196,19
15197,PSMS,67,3,"Let the people praise thee, O God; let all the people praise thee.",,,,,,15197,19
15198,PSMS,67,4,"O let the nations be glad and sing for joy: for thou shalt judge the people righteously, and govern the nations upon earth. Selah.",,,,,,15198,19
15199,PSMS,67,5,"Let the people praise thee, O God; let all the people praise thee.",,,,,,15199,19
15200,PSMS,67,6,"Then shall the earth yield her increase; and God, even our own God, shall bless us.",,,,,,15200,19
15201,PSMS,67,7,God shall bless us; and all the ends of the earth shall fear him.,,,,,,15201,19
15202,PSMS,68,1,"Let God arise, let his enemies be scattered: let them also that hate him flee before him.",,,,,,15202,19
15203,PSMS,68,2,"As smoke is driven away, so drive them away: as wax melteth before the fire, so let the wicked perish at the presence of God.",,,,,,15203,19
15204,PSMS,68,3,"But let the righteous be glad; let them rejoice before God: yea, let them exceedingly rejoice.",,,,,,15204,19
15205,PSMS,68,4,"Sing unto God, sing praises to his name: extol him that rideth upon the heavens by his name JAH, and rejoice before him.",,,,,,15205,19
15206,PSMS,68,5,"A father of the fatherless, and a judge of the widows, is God in his holy habitation.",,,,,,15206,19
15207,PSMS,68,6,God setteth the solitary in families: he bringeth out those which are bound with chains: but the rebellious dwell in a dry land.,,,,,,15207,19
15208,PSMS,68,7,"O God, when thou wentest forth before thy people, when thou didst march through the wilderness; Selah:",,,,,,15208,19
15209,PSMS,68,8,"The earth shook, the heavens also dropped at the presence of God: even Sinai itself was moved at the presence of God, the God of Israel.",,,,,,15209,19
15210,PSMS,68,9,"Thou, O God, didst send a plentiful rain, whereby thou didst confirm thine inheritance, when it was weary.",,,,,,15210,19
15211,PSMS,68,10,"Thy congregation hath dwelt therein: thou, O God, hast prepared of thy goodness for the poor.",,,,,,15211,19
15212,PSMS,68,11,The Lord gave the word: great was the company of those that published it.,,,,,,15212,19
